InvoiceLineID,Description,CustomerName,CityState,Sales
225115,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Svetlana Todorovic,Venersborg (Washington),97
225116,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Svetlana Todorovic,Venersborg (Washington),194
225117,Bubblewrap dispenser (Blue) 1.5m,Svetlana Todorovic,Venersborg (Washington),180
225118,Developer joke mug - there are 10 types of people in the world (Black),"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),16
225119,Dinosaur battery-powered slippers (Green) S,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),34
225120,USB food flash drive - chocolate bar,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),14
225121,Packing knife with metal insert blade (Yellow) 9mm,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),2
225122,RC big wheel monster truck with remote control (Black) 1/50 scale,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),20
225128,Black and orange handle with care despatch tape  48mmx100m,"Wingtip Toys (Dunkerton, IA)",Dunkerton (Iowa),101
225129,RC toy sedan car with remote control (Black) 1/50 scale,"Wingtip Toys (Dunkerton, IA)",Dunkerton (Iowa),26
225130,Superhero action jacket (Blue) XXS,"Wingtip Toys (Dunkerton, IA)",Dunkerton (Iowa),38
225131,Halloween zombie mask (Light Brown) S,"Tailspin Toys (Wilkes-Barre, PA)",Wilkes-Barre (Pennsylvania),227
225132,Halloween zombie mask (Light Brown) M,"Tailspin Toys (Wilkes-Barre, PA)",Wilkes-Barre (Pennsylvania),130
225133,RC toy sedan car with remote control (Black) 1/50 scale,"Tailspin Toys (Wilkes-Barre, PA)",Wilkes-Barre (Pennsylvania),19
225134,Developer joke mug - that's a hardware problem (White),"Tailspin Toys (Wilkes-Barre, PA)",Wilkes-Barre (Pennsylvania),10
225142,Plush shark slippers (Gray) XL,"Wingtip Toys (Amado, AZ)",Amado (Arizona),24
225143,"""The Gu"" red shirt XML tag t-shirt (White) 3XS","Wingtip Toys (Amado, AZ)",Amado (Arizona),227
225144,Black and orange fragile despatch tape 48mmx100m,"Tailspin Toys (Furley, KS)",Furley (Kansas),130
225145,Medium sized bubblewrap roll 20m,"Tailspin Toys (Furley, KS)",Furley (Kansas),60
225146,Furry animal socks (Pink) S,"Tailspin Toys (Furley, KS)",Furley (Kansas),18
225147,Black and orange glass with care despatch tape  48mmx100m,Isa Hulsegge,Saxapahaw (North Carolina),130
225148,RC toy sedan car with remote control (Yellow) 1/50 scale,Isa Hulsegge,Saxapahaw (North Carolina),8
225149,32 mm Anti static bubble wrap (Blue) 10m,Bhagavati Vinjamuri,Ewart (Iowa),48
225150,Superhero action jacket (Blue) 4XL,Bhagavati Vinjamuri,Ewart (Iowa),41
225151,Developer joke mug - fun was unexpected at this time (Black),Bhagavati Vinjamuri,Ewart (Iowa),10
225152,Shipping carton (Brown) 413x285x187mm,Bhagavati Vinjamuri,Ewart (Iowa),4
225153,32 mm Double sided bubble wrap 10m,Jack Walker,Elbing (Kansas),231
225154,Black and yellow heavy despatch tape 48mmx100m,Jack Walker,Elbing (Kansas),115
225155,IT joke mug - hardware: part of the computer that can be kicked (White),Jack Walker,Elbing (Kansas),16
225156,Black and orange this way up despatch tape  48mmx100m,Jack Walker,Elbing (Kansas),101
225157,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Jack Walker,Elbing (Kansas),324
225163,RC toy sedan car with remote control (Black) 1/50 scale,"Wingtip Toys (Mendoza, TX)",Mendoza (Texas),23
225164,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL","Wingtip Toys (Mendoza, TX)",Mendoza (Texas),97
225165,"Developer joke mug - (hip, hip, array) (White)","Wingtip Toys (Mendoza, TX)",Mendoza (Texas),8
225166,20 mm Anti static bubble wrap (Blue) 50m,"Wingtip Toys (Mendoza, TX)",Mendoza (Texas),1224
225167,DBA joke mug - SELECT caffeine FROM mug (White),"Tailspin Toys (Tunnelhill, PA)",Tunnelhill (Pennsylvania),12
225168,"""The Gu"" red shirt XML tag t-shirt (White) 6XL","Tailspin Toys (Tunnelhill, PA)",Tunnelhill (Pennsylvania),259
225169,"Developer joke mug - (hip, hip, array) (White)","Tailspin Toys (Sekiu, WA)",Sekiu (Washington),12
225170,Ogre battery-powered slippers (Green) L,"Tailspin Toys (Sekiu, WA)",Sekiu (Washington),19
225171,RC vintage American toy coupe with remote control (Red) 1/50 scale,"Wingtip Toys (Port Hueneme, CA)",Port Hueneme (California),14
225172,Black and orange handle with care despatch tape  48mmx100m,"Wingtip Toys (Port Hueneme, CA)",Port Hueneme (California),29
225173,USB rocket launcher (Gray),"Wingtip Toys (Port Hueneme, CA)",Port Hueneme (California),26
225174,DBA joke mug - daaaaaa-ta (Black),Amarakumaar Gadiyaram,Vollmar (Colorado),18
225175,Shipping carton (Brown) 500x310x310mm,Amarakumaar Gadiyaram,Vollmar (Colorado),56
225176,Developer joke mug - fun was unexpected at this time (White),Amarakumaar Gadiyaram,Vollmar (Colorado),16
225177,32 mm Anti static bubble wrap (Blue) 50m,"Tailspin Toys (Sauquoit, NY)",Sauquoit (New York),1260
225178,"""The Gu"" red shirt XML tag t-shirt (Black) XXS","Tailspin Toys (Sauquoit, NY)",Sauquoit (New York),194
225179,Red and white urgent despatch tape 48mmx75m,"Tailspin Toys (Sauquoit, NY)",Sauquoit (New York),29
225180,Ride on toy sedan car (Green) 1/12 scale,"Tailspin Toys (Sauquoit, NY)",Sauquoit (New York),207
225181,RC vintage American toy coupe with remote control (Black) 1/50 scale,"Tailspin Toys (Carbonville, UT)",Carbonville (Utah),45
225182,10 mm Double sided bubble wrap 20m,"Tailspin Toys (Carbonville, UT)",Carbonville (Utah),360
225183,Void fill 200 L bag (White) 200L,"Tailspin Toys (Carbonville, UT)",Carbonville (Utah),38
225189,Shipping carton (Brown) 356x229x229mm,"Wingtip Toys (Lake Davis, CA)",Lake Davis (California),34
225190,Developer joke mug - a foo walks into a bar (White),"Wingtip Toys (Lake Davis, CA)",Lake Davis (California),14
225191,"""The Gu"" red shirt XML tag t-shirt (White) S","Wingtip Toys (Lake Davis, CA)",Lake Davis (California),227
225192,10 mm Double sided bubble wrap 50m,Drishti Bose,Wesson (Arkansas),945
225193,Void fill 400 L bag (White) 400L,Drishti Bose,Wesson (Arkansas),525
225196,"""The Gu"" red shirt XML tag t-shirt (White) M","Tailspin Toys (Manahawkin, NJ)",Manahawkin (New Jersey),65
225201,Packing knife with metal insert blade (Yellow) 18mm,"Tailspin Toys (Ward Ridge, FL)",Ward Ridge (Florida),5
225202,Red and white urgent  heavy despatch tape  48mmx100m,"Tailspin Toys (Ward Ridge, FL)",Ward Ridge (Florida),58
225203,Furry animal socks (Pink) S,"Tailspin Toys (Ward Ridge, FL)",Ward Ridge (Florida),90
225204,Superhero action jacket (Blue) 4XL,"Tailspin Toys (Ward Ridge, FL)",Ward Ridge (Florida),26
225205,RC toy sedan car with remote control (Black) 1/50 scale,"Tailspin Toys (Ward Ridge, FL)",Ward Ridge (Florida),38
225206,Alien officer hoodie (Black) 3XL,"Wingtip Toys (Haydenville, OH)",Haydenville (Ohio),47
225207,10 mm Double sided bubble wrap 10m,"Wingtip Toys (Haydenville, OH)",Haydenville (Ohio),23
225212,DBA joke mug - you might be a DBA if (Black),Chandrashekhar Dasgupta,New Plymouth (Idaho),6
225213,Animal with big feet slippers (Brown) L,Chandrashekhar Dasgupta,New Plymouth (Idaho),10
225214,10 mm Anti static bubble wrap (Blue) 50m,Chandrashekhar Dasgupta,New Plymouth (Idaho),891
225215,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Chandrashekhar Dasgupta,New Plymouth (Idaho),97
225216,10 mm Double sided bubble wrap 20m,Chandrashekhar Dasgupta,New Plymouth (Idaho),225
225217,Void fill 300 L bag (White) 300L,"Wingtip Toys (Obetz, OH)",Obetz (Ohio),570
225218,20 mm Anti static bubble wrap (Blue) 50m,"Wingtip Toys (Obetz, OH)",Obetz (Ohio),765
225219,Ride on toy sedan car (Red) 1/12 scale,"Wingtip Toys (Obetz, OH)",Obetz (Ohio),138
225220,Developer joke mug - that's a hardware problem (White),"Wingtip Toys (Obetz, OH)",Obetz (Ohio),10
225221,Tape dispenser (Blue),"Wingtip Toys (Obetz, OH)",Obetz (Ohio),336
225222,Void fill 400 L bag (White) 400L,"Tailspin Toys (Malott, WA)",Malott (Washington),750
225223,Dinosaur battery-powered slippers (Green) M,"Tailspin Toys (Malott, WA)",Malott (Washington),34
225224,Halloween skull mask (Gray) XL,"Tailspin Toys (Malott, WA)",Malott (Washington),194
225229,USB food flash drive - chocolate bar,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),5
225230,RC vintage American toy coupe with remote control (Black) 1/50 scale,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),32
225231,Clear packaging tape 48mmx100m,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),36
225232,Permanent marker blue 5mm nib (Blue) 5mm,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),27
225233,Ogre battery-powered slippers (Green) M,Bimla PrabhupÄda,Yermo (California),10
225234,Developer joke mug - a foo walks into a bar (Black),Ivan Sepulveda,Northrop (Minnesota),10
225235,"""The Gu"" red shirt XML tag t-shirt (White) XXS",Ivan Sepulveda,Northrop (Minnesota),32
225236,DBA joke mug - two types of DBAs (Black),Ivan Sepulveda,Northrop (Minnesota),18
225237,Furry gorilla with big eyes slippers (Black) L,Ivan Sepulveda,Northrop (Minnesota),34
225238,Developer joke mug - that's a hardware problem (Black),Jakub Lukes,Eagle Valley (New York),12
225239,DBA joke mug - it depends (Black),Jakub Lukes,Eagle Valley (New York),6
225240,Developer joke mug - Oct 31 = Dec 25 (White),Jakub Lukes,Eagle Valley (New York),2
225241,Developer joke mug - there are 10 types of people in the world (White),Jakub Lukes,Eagle Valley (New York),20
225242,Ride on toy sedan car (Green) 1/12 scale,Jakub Lukes,Eagle Valley (New York),276
225245,Packing knife with metal insert blade (Yellow) 18mm,Clarissa Manfrin,Ben Arnold (Texas),3
225246,Void fill 100 L bag (White) 100L,Clarissa Manfrin,Ben Arnold (Texas),59
225247,Furry gorilla with big eyes slippers (Black) M,Clarissa Manfrin,Ben Arnold (Texas),29
225255,Black and orange this way up despatch tape  48mmx100m,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),144
225256,USB food flash drive - cookie,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),24
225257,Permanent marker black 5mm nib (Black) 5mm,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),49
225258,"Developer joke mug - (hip, hip, array) (Black)","Wingtip Toys (Bernstein, TX)",Bernstein (Texas),10
225259,Animal with big feet slippers (Brown) S,"Wingtip Toys (Bernstein, TX)",Bernstein (Texas),5
225260,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL","Tailspin Toys (Idria, CA)",Idria (California),130
225261,Developer joke mug - a foo walks into a bar (White),"Tailspin Toys (Idria, CA)",Idria (California),8
225262,Shipping carton (Brown) 356x229x229mm,"Tailspin Toys (Idria, CA)",Idria (California),38
225263,10 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Idria, CA)",Idria (California),441
225269,32 mm Anti static bubble wrap (Blue) 10m,Philip Walker,Waite Hill (Ohio),192
225270,Dinosaur battery-powered slippers (Green) XL,Philip Walker,Waite Hill (Ohio),38
225271,Plush shark slippers (Gray) M,Philip Walker,Waite Hill (Ohio),38
225272,Shipping carton (Brown) 457x279x279mm,Philip Walker,Waite Hill (Ohio),19
225273,"""The Gu"" red shirt XML tag t-shirt (White) 7XL","Tailspin Toys (Maypearl, TX)",Maypearl (Texas),162
225274,Dinosaur battery-powered slippers (Green) L,"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),38
225275,RC toy sedan car with remote control (Red) 1/50 scale,"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),30
225276,IT joke mug - that behavior is by design (Black),"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),20
225277,Shipping carton (Brown) 457x457x457mm,"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),23
225278,10 mm Double sided bubble wrap 50m,Emilie Hrdlickova,New Zion (South Carolina),788
225279,Black and yellow heavy despatch tape  48mmx75m,Emilie Hrdlickova,New Zion (South Carolina),29
225280,Furry gorilla with big eyes slippers (Black) XL,Emilie Hrdlickova,New Zion (South Carolina),48
225281,RC toy sedan car with remote control (Blue) 1/50 scale,Emilie Hrdlickova,New Zion (South Carolina),23
225282,DBA joke mug - it depends (Black),"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),6
225283,"""The Gu"" red shirt XML tag t-shirt (White) 3XS","Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),227
225284,Superhero action jacket (Blue) S,"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),8
225285,DBA joke mug - you might be a DBA if (White),"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),8
225286,Furry gorilla with big eyes slippers (Black) L,"Tailspin Toys (Lake Erie Beach, NY)",Lake Erie Beach (New York),34
225291,3 kg Courier post bag (White) 300x190x95mm,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),8
225292,DBA joke mug - it depends (Black),"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),8
225293,RC toy sedan car with remote control (Pink) 1/50 scale,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),8
225294,Animal with big feet slippers (Brown) L,"Tailspin Toys (Topstone, CT)",Topstone (Connecticut),43
225295,20 mm Double sided bubble wrap 10m,Dena Glissen,Coffeyville (Kansas),108
225296,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Dena Glissen,Coffeyville (Kansas),292
225297,Alien officer hoodie (Black) 3XL,Dena Glissen,Coffeyville (Kansas),11
225298,RC vintage American toy coupe with remote control (Red) 1/50 scale,Dena Glissen,Coffeyville (Kansas),41
225299,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS","Tailspin Toys (Lavon, TX)",Lavon (Texas),65
225300,32 mm Double sided bubble wrap 50m,"Tailspin Toys (Lavon, TX)",Lavon (Texas),336
225301,USB food flash drive - dim sum 10 drive variety pack,Emilie Hrdlickova,New Zion (South Carolina),324
225302,White chocolate moon rocks 250g,Emilie Hrdlickova,New Zion (South Carolina),65
225303,Superhero action jacket (Blue) 3XL,Emilie Hrdlickova,New Zion (South Carolina),26
225304,USB food flash drive - banana,Emilie Hrdlickova,New Zion (South Carolina),29
225309,Small 9mm replacement blades 9mm,Dominic Davignon,Twin Peaks (California),12
225310,Plush shark slippers (Gray) S,Dominic Davignon,Twin Peaks (California),10
225311,USB food flash drive - fortune cookie,Dominic Davignon,Twin Peaks (California),38
225312,Halloween zombie mask (Light Brown) L,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),227
225313,Developer joke mug - Oct 31 = Dec 25 (Black),"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),2
225314,Small 9mm replacement blades 9mm,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),48
225315,Packing knife with metal insert blade (Yellow) 18mm,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),12
225316,White chocolate snow balls 250g,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),43
225317,Pack of 12 action figures (female),Valter Viiding,Cuyahoga Heights (Ohio),12
225318,RC toy sedan car with remote control (Green) 1/50 scale,Valter Viiding,Cuyahoga Heights (Ohio),8
225319,32 mm Double sided bubble wrap 10m,Valter Viiding,Cuyahoga Heights (Ohio),297
225320,White chocolate snow balls 250g,Valter Viiding,Cuyahoga Heights (Ohio),86
225321,Black and orange glass with care despatch tape  48mmx100m,Valter Viiding,Cuyahoga Heights (Ohio),29
225322,Air cushion film 200mmx200mm 325m,Rajeev Sandhu,Wasco (Oregon),54
225323,Alien officer hoodie (Black) 3XL,Rajeev Sandhu,Wasco (Oregon),47
225324,32 mm Anti static bubble wrap (Blue) 50m,Rajeev Sandhu,Wasco (Oregon),158
225325,Furry animal socks (Pink) XL,Rajeev Sandhu,Wasco (Oregon),54
225329,"Developer joke mug - (hip, hip, array) (White)",Serdar ozCelik,Dawn (Texas),10
225330,Chocolate echidnas 250g,Serdar ozCelik,Dawn (Texas),65
225331,10 mm Anti static bubble wrap (Blue) 10m,Serdar ozCelik,Dawn (Texas),351
225332,DBA joke mug - it depends (Black),Serdar ozCelik,Dawn (Texas),2
225333,Black and orange handle with care despatch tape  48mmx100m,Serdar ozCelik,Dawn (Texas),86
225334,Ride on toy sedan car (Yellow) 1/12 scale,Darshana Madhunapantula,Tolchester Beach (Maryland),138
225335,"""The Gu"" red shirt XML tag t-shirt (Black) M",Darshana Madhunapantula,Tolchester Beach (Maryland),97
225336,Developer joke mug - a foo walks into a bar (Black),Darshana Madhunapantula,Tolchester Beach (Maryland),8
225337,Animal with big feet slippers (Brown) S,"Tailspin Toys (Netcong, NJ)",Netcong (New Jersey),48
225338,USB food flash drive - dessert 10 drive variety pack,"Tailspin Toys (Netcong, NJ)",Netcong (New Jersey),49
225339,32 mm Anti static bubble wrap (Blue) 10m,"Tailspin Toys (Netcong, NJ)",Netcong (New Jersey),96
225340,"""The Gu"" red shirt XML tag t-shirt (Black) XS","Tailspin Toys (Netcong, NJ)",Netcong (New Jersey),292
225341,RC toy sedan car with remote control (Red) 1/50 scale,"Tailspin Toys (Netcong, NJ)",Netcong (New Jersey),26
225342,32 mm Double sided bubble wrap 50m,Jasna Cerkez,Elk Garden (West Virginia),1176
225343,Large  replacement blades 18mm,Jasna Cerkez,Elk Garden (West Virginia),48
225344,RC vintage American toy coupe with remote control (Red) 1/50 scale,Jasna Cerkez,Elk Garden (West Virginia),41
225350,"""The Gu"" red shirt XML tag t-shirt (White) M",Bhaamini Palagummi,Lake Mohegan (New York),194
225351,Shipping carton (Brown) 305x305x305mm,"Wingtip Toys (Pikeview, CO)",Pikeview (Colorado),60
225352,"""The Gu"" red shirt XML tag t-shirt (White) XXS","Wingtip Toys (Morita, TX)",Morita (Texas),97
225353,"""The Gu"" red shirt XML tag t-shirt (Black) XL","Tailspin Toys (Baraboo, WI)",Baraboo (Wisconsin),130
225354,Furry gorilla with big eyes slippers (Black) XL,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),14
225355,Alien officer hoodie (Black) XL,"Tailspin Toys (Bratenahl, OH)",Bratenahl (Ohio),21
225359,Shipping carton (Brown) 500x310x310mm,Damodara Trivedi,Tarzan (Texas),34
225360,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Damodara Trivedi,Tarzan (Texas),162
225361,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Damodara Trivedi,Tarzan (Texas),194
225364,Developer joke mug - fun was unexpected at this time (White),"Tailspin Toys (Valdese, NC)",Valdese (North Carolina),12
225365,Permanent marker red 5mm nib (Red) 5mm,"Tailspin Toys (Valdese, NC)",Valdese (North Carolina),11
225366,DBA joke mug - daaaaaa-ta (Black),"Tailspin Toys (Valdese, NC)",Valdese (North Carolina),18
225367,32 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Valdese, NC)",Valdese (North Carolina),504
225368,Black and orange fragile despatch tape 48mmx75m,"Tailspin Toys (Valdese, NC)",Valdese (North Carolina),65
225369,Superhero action jacket (Blue) 3XS,Agrita Abele,Long Beach (Washington),4
225370,Furry animal socks (Pink) S,Agrita Abele,Long Beach (Washington),72
225371,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Agrita Abele,Long Beach (Washington),65
225374,Clear packaging tape 48mmx75m,Kamala Nishad,Haddon Heights (New Jersey),47
225375,"""The Gu"" red shirt XML tag t-shirt (Black) M",Kamala Nishad,Haddon Heights (New Jersey),259
225376,Novelty chilli chocolates 500g,Kamala Nishad,Haddon Heights (New Jersey),108
225377,Tape dispenser (Blue),Yves Belisle,Walapai (Arizona),336
225378,20 mm Double sided bubble wrap 20m,Yves Belisle,Walapai (Arizona),99
225379,"Developer joke mug - (hip, hip, array) (Black)",Yves Belisle,Walapai (Arizona),18
225380,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Yves Belisle,Walapai (Arizona),162
225381,Void fill 300 L bag (White) 300L,Drishti Bose,Wesson (Arkansas),342
225382,Developer joke mug - inheritance is the OO way to become wealthy (Black),Drishti Bose,Wesson (Arkansas),20
225383,Large sized bubblewrap roll 50m,"Tailspin Toys (Annamoriah, WV)",Annamoriah (West Virginia),252
225384,Developer joke mug - this code was generated by a tool (White),"Tailspin Toys (Annamoriah, WV)",Annamoriah (West Virginia),10
225389,"Developer joke mug - (hip, hip, array) (White)","Wingtip Toys (McAdenville, NC)",McAdenville (North Carolina),14
225390,Alien officer hoodie (Black) XL,"Wingtip Toys (McAdenville, NC)",McAdenville (North Carolina),16
225391,Shipping carton (Brown) 500x310x310mm,"Wingtip Toys (Branson West, MO)",Branson West (Missouri),68
225392,Developer joke mug - fun was unexpected at this time (White),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),20
225393,Chocolate beetles 250g,"Wingtip Toys (Branson West, MO)",Branson West (Missouri),130
225394,USB food flash drive - dim sum 10 drive variety pack,Anand Mudaliyar,Midland (Washington),72
225395,Halloween skull mask (Gray) S,Anand Mudaliyar,Midland (Washington),292
225396,Large  replacement blades 18mm,Anand Mudaliyar,Midland (Washington),12
225397,Developer joke mug - there are 10 types of people in the world (Black),Anand Mudaliyar,Midland (Washington),12
225398,Developer joke mug - fun was unexpected at this time (Black),"Tailspin Toys (South La Paloma, TX)",South La Paloma (Texas),20
225399,USB missile launcher (Green),"Tailspin Toys (South La Paloma, TX)",South La Paloma (Texas),5
225400,USB food flash drive - fortune cookie,"Tailspin Toys (South La Paloma, TX)",South La Paloma (Texas),3
225401,20 mm Anti static bubble wrap (Blue) 10m,"Wingtip Toys (East Mountain, TX)",East Mountain (Texas),218
225402,Developer joke mug - fun was unexpected at this time (Black),"Wingtip Toys (East Mountain, TX)",East Mountain (Texas),16
225403,Ride on toy sedan car (Green) 1/12 scale,"Wingtip Toys (Cadogan, PA)",Cadogan (Pennsylvania),69
225404,Office cube periscope (Black),"Wingtip Toys (Cadogan, PA)",Cadogan (Pennsylvania),29
225405,USB food flash drive - hot dog,"Wingtip Toys (Cadogan, PA)",Cadogan (Pennsylvania),24
225406,Tape dispenser (Red),"Wingtip Toys (Cadogan, PA)",Cadogan (Pennsylvania),192
225407,Ride on vintage American toy coupe (Red) 1/12 scale,"Tailspin Toys (Sallyards, KS)",Sallyards (Kansas),86
225408,Superhero action jacket (Blue) S,"Tailspin Toys (Sallyards, KS)",Sallyards (Kansas),34
225409,Dinosaur battery-powered slippers (Green) XL,"Tailspin Toys (Sallyards, KS)",Sallyards (Kansas),34
225410,Developer joke mug - a foo walks into a bar (Black),"Tailspin Toys (Sallyards, KS)",Sallyards (Kansas),16
225411,"""The Gu"" red shirt XML tag t-shirt (Black) XXS","Tailspin Toys (Sallyards, KS)",Sallyards (Kansas),227
225412,Plush shark slippers (Gray) L,Knut Svensson,Madison Park (New Jersey),34
225413,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Knut Svensson,Madison Park (New Jersey),32
225418,3 kg Courier post bag (White) 300x190x95mm,Milinka Zujovic,Zurich (Kansas),11
225419,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",Milinka Zujovic,Zurich (Kansas),259
225420,Shipping carton (Brown) 356x356x279mm,Milinka Zujovic,Zurich (Kansas),15
225421,Developer joke mug - old C developers never die (White),Milinka Zujovic,Zurich (Kansas),8
225427,Novelty chilli chocolates 250g,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),86
225428,Halloween skull mask (Gray) XL,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),292
225429,Shipping carton (Brown) 457x457x457mm,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),15
225430,10 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),630
225431,Developer joke mug - fun was unexpected at this time (Black),"Tailspin Toys (Maypearl, TX)",Maypearl (Texas),8
225437,Ride on toy sedan car (Pink) 1/12 scale,Jay Bhuiyan,Mount Pocono (Pennsylvania),138
225443,Chocolate sharks 250g,"Tailspin Toys (East Fultonham, OH)",East Fultonham (Ohio),43
225444,Black and orange this way up despatch tape  48mmx100m,"Tailspin Toys (East Fultonham, OH)",East Fultonham (Ohio),29
225445,Developer joke mug - Oct 31 = Dec 25 (Black),"Tailspin Toys (East Fultonham, OH)",East Fultonham (Ohio),4
225446,Shipping carton (Brown) 480x270x320mm,"Tailspin Toys (East Fultonham, OH)",East Fultonham (Ohio),34
225447,3 kg Courier post bag (White) 300x190x95mm,Hue Ton,Holden Beach (North Carolina),19
225448,DBA joke mug - two types of DBAs (White),Hue Ton,Holden Beach (North Carolina),4
225449,DBA joke mug - daaaaaa-ta (Black),Hue Ton,Holden Beach (North Carolina),10
225450,Ride on vintage American toy coupe (Black) 1/12 scale,Hue Ton,Holden Beach (North Carolina),171
225451,"""The Gu"" red shirt XML tag t-shirt (White) S","Tailspin Toys (McCamey, TX)",McCamey (Texas),324
225452,Black and yellow heavy despatch tape 48mmx100m,"Tailspin Toys (McCamey, TX)",McCamey (Texas),101
225453,Air cushion film 200mmx100mm 325m,Ida Celma,Hawarden (Iowa),91
225454,DBA joke mug - it depends (White),Ida Celma,Hawarden (Iowa),14
225455,Ride on toy sedan car (Red) 1/12 scale,Ida Celma,Hawarden (Iowa),104
225456,RC vintage American toy coupe with remote control (Black) 1/50 scale,Ida Celma,Hawarden (Iowa),5
225457,"""The Gu"" red shirt XML tag t-shirt (Black) M",Ida Celma,Hawarden (Iowa),227
225462,White chocolate moon rocks 250g,"Tailspin Toys (Dallardsville, TX)",Dallardsville (Texas),65
225463,32 mm Double sided bubble wrap 50m,"Tailspin Toys (Dallardsville, TX)",Dallardsville (Texas),336
225464,Pack of 12 action figures (female),"Tailspin Toys (Dallardsville, TX)",Dallardsville (Texas),2
225467,Plush shark slippers (Gray) S,Veronika Necesana,Dover (Minnesota),43
225468,Developer joke mug - Oct 31 = Dec 25 (Black),Veronika Necesana,Dover (Minnesota),2
225469,10 mm Anti static bubble wrap (Blue) 10m,Agrita Abele,Long Beach (Washington),273
225470,Halloween skull mask (Gray) M,Agrita Abele,Long Beach (Washington),162
225471,Office cube periscope (Black),Agrita Abele,Long Beach (Washington),57
225472,Permanent marker black 5mm nib (Black) 5mm,Agrita Abele,Long Beach (Washington),38
225476,Packing knife with metal insert blade (Yellow) 9mm,Agrita Abele,Long Beach (Washington),11
225477,Alien officer hoodie (Black) 4XL,Agrita Abele,Long Beach (Washington),32
225478,Shipping carton (Brown) 480x270x320mm,Agrita Abele,Long Beach (Washington),68
225483,DBA joke mug - mind if I join you? (White),Lorin Astrom,Port Alto (Texas),8
225484,Shipping carton (Brown) 279x254x217mm,Lorin Astrom,Port Alto (Texas),11
225485,Alien officer hoodie (Black) 5XL,"Tailspin Toys (Cheyenne Wells, CO)",Cheyenne Wells (Colorado),32
225486,RC toy sedan car with remote control (Blue) 1/50 scale,"Tailspin Toys (Cheyenne Wells, CO)",Cheyenne Wells (Colorado),11
225487,USB food flash drive - dessert 10 drive variety pack,"Tailspin Toys (Cheyenne Wells, CO)",Cheyenne Wells (Colorado),22
225488,Developer joke mug - there are 10 types of people in the world (Black),"Tailspin Toys (Cheyenne Wells, CO)",Cheyenne Wells (Colorado),16
225489,"""The Gu"" red shirt XML tag t-shirt (White) S","Tailspin Toys (Airport Drive, MO)",Airport Drive (Missouri),292
225490,Animal with big feet slippers (Brown) L,"Tailspin Toys (Airport Drive, MO)",Airport Drive (Missouri),34
